timestamp_us,I_mV,II_mV,III_mV,aVR_mV,aVL_mV,aVF_mV,V1_mV,V2_mV,V3_mV,V4_mV,V5_mV,V6_mV,gain
46298894,-11.496639,-13.213348,-1.716709,12.354994,-4.889965,-7.465029,-4.987383,-4.339743,-17.061567,-17.141533,-16.913748,-17.007780,6
46300892,-11.479855,-13.210392,-1.730537,12.345123,-4.874659,-7.470465,-5.001497,-4.369545,-17.087841,-17.167091,-16.939592,-17.034101,6
46302890,-11.491013,-13.215065,-1.724052,12.353039,-4.883480,-7.469559,-4.999018,-4.367161,-17.089319,-17.167950,-16.940975,-17.034960,6
46304890,-11.511421,-13.210487,-1.699066,12.360954,-4.906178,-7.454777,-4.931545,-4.288769,-17.049026,-17.128515,-16.898298,-16.988134,6
46306888,-11.538935,-13.200092,-1.661158,12.369514,-4.938889,-7.430625,-4.869318,-4.196930,-16.988134,-17.068577,-16.837597,-16.918707,6
46308886,-11.606407,-13.222027,-1.615620,12.414217,-4.995394,-7.418823,-4.901695,-4.187489,-16.953325,-17.033577,-16.805840,-16.889858,6
46310884,-11.643219,-13.233137,-1.589918,12.438178,-5.026650,-7.411528,-4.890490,-4.157019,-16.922331,-17.002487,-16.774797,-16.861725,6
46312884,-11.632586,-13.232708,-1.600122,12.432647,-5.016232,-7.416415,-4.899597,-4.169083,-16.928434,-17.008018,-16.780567,-16.868925,6
46314880,-11.571980,-13.216448,-1.644468,12.394214,-4.963756,-7.430458,-4.926634,-4.223871,-16.970968,-17.050314,-16.823244,-16.910791,6
46316878,-11.510706,-13.199377,-1.688671,12.355042,-4.911017,-7.444024,-4.962063,-4.289532,-17.022991,-17.102957,-16.875219,-16.962385,6
46318875,-11.466122,-13.181877,-1.715755,12.323999,-4.875183,-7.448816,-4.978275,-4.327011,-17.059278,-17.139292,-16.910839,-16.996193,6
46320873,-11.447859,-13.179350,-1.731491,12.313604,-4.858184,-7.455420,-4.997540,-4.357481,-17.086220,-17.166281,-16.938305,-17.022228,6
46322871,-11.461067,-13.186979,-1.725912,12.324023,-4.867578,-7.456446,-4.998112,-4.361773,-17.089367,-17.169333,-16.941643,-17.026186,6
46324869,-11.505079,-13.202715,-1.697636,12.353897,-4.903722,-7.450175,-4.982901,-4.332685,-17.066574,-17.145967,-16.919231,-17.005014,6
46326867,-11.572838,-13.221836,-1.648998,12.397337,-4.961920,-7.435417,-4.953718,-4.270554,-17.016077,-17.095280,-16.868353,-16.956663,6
46328865,-11.640596,-13.244486,-1.603889,12.442541,-5.018353,-7.424188,-4.921913,-4.202938,-16.959620,-17.038918,-16.811466,-16.902256,6
46330863,-11.673498,-13.257694,-1.584196,12.465596,-5.044651,-7.420945,-4.903889,-4.166031,-16.925049,-17.005396,-16.777563,-16.869402,6
46332861,-11.661386,-13.257360,-1.595974,12.459373,-5.032706,-7.426667,-4.910803,-4.177237,-16.931152,-17.010498,-16.783285,-16.874886,6
46334859,-11.600542,-13.239622,-1.639080,12.420082,-4.980731,-7.439351,-4.934883,-4.228687,-16.972589,-17.051458,-16.823769,-16.914797,6
46336857,-11.537313,-13.218975,-1.681662,12.378144,-4.927826,-7.450318,-4.965830,-4.291964,-17.023087,-17.102909,-16.875076,-16.965389,6
46338854,-11.491013,-13.199615,-1.708603,12.345314,-4.891205,-7.454109,-4.981613,-4.331303,-17.058945,-17.138720,-16.911364,-17.000628,6
46340852,-11.474419,-13.198805,-1.724386,12.336612,-4.875016,-7.461596,-5.002594,-4.363632,-17.086840,-17.166901,-16.938877,-17.028618,6
46342850,-11.484385,-13.202953,-1.718569,12.343669,-4.882908,-7.460761,-5.002880,-4.365921,-17.090750,-17.170238,-16.942120,-17.031956,6
46344848,-11.524773,-13.215733,-1.690960,12.370253,-4.916906,-7.453346,-4.983807,-4.334021,-17.066431,-17.146873,-16.918659,-17.008781,6
46346846,-11.594582,-13.235617,-1.641035,12.415099,-4.976773,-7.438326,-4.952335,-4.274893,-17.016220,-17.095995,-16.868448,-16.959715,6
46348844,-11.667156,-13.260174,-1.593018,12.463665,-5.037069,-7.426596,-4.920101,-4.209852,-16.960096,-17.039824,-16.811895,-16.904593,6
46350842,-11.700344,-13.272810,-1.572466,12.486577,-5.063939,-7.422638,-4.902697,-4.174471,-16.926003,-17.006207,-16.778660,-16.871595,6
46352840,-11.681414,-13.270473,-1.589060,12.475944,-5.046177,-7.429767,-4.909229,-4.186106,-16.931391,-17.010593,-16.783571,-16.877174,6
46354838,-11.617231,-13.250399,-1.633167,12.433815,-4.992032,-7.441783,-4.935074,-4.235935,-16.972780,-17.051506,-16.823959,-16.916704,6
